peak1_mu,peak1_amp,peak1_sigma,peak2_mu,peak2_amp,peak2_sigma,delta_mu_12,amp_ratio_12,total_area,asym_0p5C,best_K,total_amp,Species
78.55501224904955,1.03447718949552,0.4789773042159374,76.15297047359189,0.2016140761509863,1.6506207913901523,2.4020417754576613,5.130976988877681,2.076188767447083,-0.015052975495235349,2,1.2360912656465064,Bull shark
78.49669123788708,1.0536402299786727,0.4775014484198556,76.10638526620053,0.19820361283592808,1.4631345374331097,2.3903059716865442,5.315948637802692,1.9880401909630847,-0.01678515108668685,2,1.2518438428146008,Bull shark
78.0785250890666,1.0601306961540997,0.5606376188578001,0.0,0.0,0.0,78.0785250890666,1000000000.0,1.4898123823121405,0.13889329755590862,1,1.0601306961540997,Bull shark
78.10987193660098,1.0564830280207724,0.564896055467832,0.0,0.0,0.0,78.10987193660098,1000000000.0,1.4959635128097142,0.07979441123414832,1,1.0564830280207724,Bull shark
78.60959126244427,1.0430517443192675,0.4808900724040006,76.1771720375142,0.2215120677616735,1.5169540394716954,2.4324192249300722,4.70878065989937,2.099594091623391,-0.013480782619333609,2,1.264563812080941,Bull shark
78.58515103857546,1.047008811668141,0.4800437745605419,76.22896182753615,0.21634569456835848,1.4293006960480004,2.3561892110393075,4.8395176521426055,2.0349638372948684,-0.02042593031454401,2,1.2633545062364995,Bull shark
78.52956646743884,1.0519642309446986,0.4811378945499594,76.15674490474593,0.19253214339816177,1.4573137223913313,2.3728215626929057,5.463836884137164,1.972013567984134,-0.018405724302115234,2,1.2444963743428603,Bull shark
78.54420308300323,1.0518443012908085,0.4801873695881231,76.1632919385147,0.1926661164195445,1.4743247120552576,2.380911144488522,5.459415056360641,1.978067514107753,-0.01749617613273463,2,1.244510417710353,Bull shark
78.4102269817685,1.0384475548537608,0.6108416375987994,0.0,0.0,0.0,78.4102269817685,1000000000.0,1.590022006013134,0.10872360135995685,1,1.0384475548537608,Bull shark
78.37869364210835,1.0412457372060597,0.605604242344598,0.0,0.0,0.0,78.37869364210835,1000000000.0,1.5806367656511584,0.16330939929148314,1,1.0412457372060597,Bull shark
78.3084762896277,1.0006363577731583,0.6937911878970842,0.0,0.0,0.0,78.3084762896277,1000000000.0,1.7401832831904525,0.1647039781140488,1,1.0006363577731583,Bull shark
78.39148689375904,1.0055548162521708,0.6864327075302997,0.0,0.0,0.0,78.39148689375904,1000000000.0,1.730189425887765,0.17919452280484371,1,1.0055548162521708,Bull shark
78.38163544694305,1.0277340818391685,0.6342155431939853,0.0,0.0,0.0,78.38163544694305,1000000000.0,1.63383266450657,0.1852471913076651,1,1.0277340818391685,Bull shark
